budget,id,original_language,popularity,release_date,revenue,title,vote_average,vote_count,budget_over_rating
0,112582,en,0.002317,1992-01-01,0.0,fraternity_demon,3.3,2.0,0.0
0,205410,en,0.653923,1928-03-24,0.0,the_smart_set,7.0,1.0,0.0
364000,13123,hi,0.765555,2008-06-06,0.0,aamir,6.7,12.0,0.0
10000000,33974,en,3.586906,2009-01-19,0.0,mammoth,6.1,41.0,0.0
0,45949,de,0.158414,2001-08-01,0.0,the_days_between,6.3,3.0,0.0
35000000,18320,en,8.437587,2009-03-04,27409889.0,the_young_victoria,7.1,330.0,0.0
0,49571,ja,2.292668,1964-06-28,0.0,intentions_of_murder,6.6,12.0,0.0
0,53204,en,0.05157,2007-09-14,0.0,amazing_journey:_the_story_of_the_who,7.0,1.0,0.0
18000000,17436,en,6.675032,2008-11-05,382174.0,the_informers,4.4,60.0,0.0
0,30843,ko,1.080883,2008-01-01,0.0,antique,6.2,13.0,0.0
150000000,2080,en,1.456541,2009-04-28,373062864.0,x-men_origins:_wolverine,6.2,4086.0,0.0
1700000,17680,en,6.115299,2009-01-20,1007962.0,the_girlfriend_experience,5.2,83.0,0.0
0,36175,ja,0.92083,2005-07-02,0.0,turtles_are_surprisingly_fast_swimmers,6.4,9.0,0.0
0,53624,en,0.784048,1935-04-21,0.0,the_desert_trail,3.3,8.0,0.0
0,120528,en,0.148499,2007-04-14,0.0,moving_midway,5.5,2.0,0.0
0,17073,en,1.930418,2008-01-01,0.0,american_swing,4.3,5.0,0.0
0,21191,es,5.435993,2009-03-20,5101756.0,sin_nombre,7.3,139.0,0.0
0,270952,en,0.007134,2008-01-01,0.0,the_life_and_times_of_allen_ginsberg,0.0,0.0,0.0
150000000,13475,en,15.362632,2009-05-06,385680446.0,star_trek,7.4,4574.0,0.0
15000000,24273,en,1.903358,2001-01-21,0.0,happy_campers,5.4,10.0,0.0
0,38464,en,0.301454,1944-08-19,0.0,black_magic,8.2,3.0,0.0
1500000,22152,en,9.813825,2008-09-08,0.0,lymelife,6.4,43.0,0.0
0,16279,en,7.957389,2008-01-18,900689.0,the_great_buck_howard,6.0,86.0,0.0
0,72891,ru,1.244254,2006-02-11,2209023.0,euphoria,6.0,10.0,0.0
0,6461,de,4.233778,2008-03-05,0.0,cherry_blossoms,7.5,29.0,0.0
0,23391,en,0.604248,1933-10-10,0.0,riders_of_destiny,4.3,7.0,0.0
0,11160,it,2.634068,1980-03-01,0.0,flatfoot_in_egypt,6.2,33.0,0.0
21000000,168643,en,2.947094,2008-09-24,0.0,xiii,5.9,43.0,0.0
0,19350,en,2.327569,2009-09-07,0.0,knights_of_bloodsteel,4.6,5.0,0.0
80000000,15384,zh,7.309903,2009-01-07,121059225.0,red_cliff_part_ii,7.1,110.0,0.0
0,156908,fi,0.046516,2009-03-01,0.0,täynnä_tarmoa,8.0,1.0,0.0
0,48116,ro,1.142721,2006-03-16,0.0,love_sick,6.9,16.0,0.0
0,15342,fr,1.323715,2008-08-20,0.0,the_girl_from_monaco,4.9,25.0,0.0
0,25004,fi,1.238266,2007-10-19,0.0,black_ice,5.4,10.0,0.0
0,17124,en,9.233565,2005-02-19,0.0,wild_things:_diamonds_in_the_rough,4.3,29.0,0.0
0,210487,pl,0.162404,1969-02-20,0.0,człowiek_z_m-3,7.0,1.0,0.0
0,64115,en,0.286199,1971-08-27,0.0,i_hate_mondays,7.7,7.0,0.0
4000000,17532,en,7.959965,2009-04-28,4100000.0,s._darko,3.6,124.0,0.0
15000000,10946,en,15.30326,2007-04-22,109000000.0,earth,7.5,136.0,0.0
0,23590,en,1.064154,1933-12-15,0.0,sagebrush_trail,4.2,10.0,0.0
0,30416,en,2.48768,2001-05-02,0.0,stanley_kubrick:_a_life_in_pictures,7.2,44.0,0.0
0,65503,en,0.569912,1943-08-19,0.0,a_lady_takes_a_chance,7.5,3.0,0.0
0,38869,pl,6e-06,1982-12-25,0.0,wyjście_awaryjne,0.0,0.0,0.0
0,17027,en,3.702465,2008-03-08,0.0,shuttle,5.7,19.0,0.0
25000000,15577,en,6.036408,2009-02-27,1037335.0,crossing_over,6.2,95.0,0.0
150000000,13448,en,22.211558,2009-05-13,356613439.0,angels_&_demons,6.5,2183.0,0.0
0,288035,en,0.001262,2001-03-02,0.0,"kids_in_the_hall:_same_guys,_new_dresses",0.0,0.0,0.0
0,92312,it,0.826487,1969-11-08,0.0,django_the_bastard,4.4,7.0,0.0
0,80592,en,0.430045,1933-07-15,0.0,the_man_from_monterey,5.3,4.0,0.0
0,90120,en,0.276968,2001-02-13,0.0,horrorvision,3.5,3.0,0.0
0,17635,en,1.06057,2008-08-29,0.0,daylight_robbery,5.3,13.0,0.0
0,42738,en,2.265786,1973-04-10,0.0,scorpio,6.0,19.0,0.0
0,14141,en,3.0558,2009-01-13,0.0,balls_out:_the_gary_houseman_story,5.4,36.0,0.0
0,30312,en,0.807849,2009-01-01,0.0,outrage,7.4,7.0,0.0
0,47906,en,0.180571,1979-08-17,0.0,the_seduction_of_joe_tynan,7.0,5.0,0.0
0,111752,en,0.446482,1963-10-01,0.0,man_in_the_middle,6.6,5.0,0.0
0,122160,en,1.216183,1969-01-15,0.0,more_dead_than_alive,5.9,6.0,0.0
0,17740,en,5.428409,2009-05-08,0.0,powder_blue,6.3,69.0,0.0
0,42943,en,0.660233,1935-05-03,0.0,the_devil_is_a_woman,6.2,11.0,0.0
0,13532,en,5.785775,2009-02-06,948753.0,fanboys,6.1,320.0,0.0
0,18495,en,3.968853,1992-05-01,6132924.0,folks!,6.1,10.0,0.0
0,180162,en,0.51617,1992-10-09,0.0,breaking_the_rules,5.4,4.0,0.0
0,25218,en,12.376901,2007-01-01,0.0,live!,5.7,48.0,0.0
0,24053,en,5.378154,2008-04-16,0.0,the_merry_gentleman,6.8,10.0,0.0
0,53947,en,0.000578,1971-01-01,0.0,the_murder_of_fred_hampton,7.5,2.0,0.0
10000000,15705,en,4.279817,2008-01-20,0.0,incendiary,5.3,55.0,0.0
0,14448,fr,5.054967,2007-05-23,0.0,love_songs,7.0,61.0,0.0
0,21583,en,12.459106,2009-02-08,2434658.0,management,5.5,102.0,0.0
200000000,534,en,16.507496,2009-05-20,371353001.0,terminator_salvation,5.9,2496.0,0.0
150000000,18360,en,15.417181,2009-05-20,413106170.0,night_at_the_museum:_battle_of_the_smithsonian,5.9,2026.0,0.0
0,38008,en,0.106679,2006-01-01,0.0,ghosts_of_cité_soleil,5.0,1.0,0.0
0,2049,en,0.091729,2007-05-10,0.0,how_to_cook_your_life,5.0,1.0,0.0
0,19375,en,1.882446,2008-06-24,119563.0,were_the_world_mine,6.1,25.0,0.0
0,23997,en,0.36752,2009-04-17,0.0,every_little_step,5.8,5.0,0.0
0,18238,en,6.52808,2009-03-16,0.0,lesbian_vampire_killers,5.3,126.0,0.0
20000000,21755,en,7.973126,2008-09-09,5530764.0,the_brothers_bloom,6.8,206.0,0.0
0,43378,en,0.476306,1951-12-02,0.0,man_in_the_saddle,5.6,4.0,0.0
0,121707,en,0.579823,1950-01-28,0.0,montana,4.8,2.0,0.0
0,30239,it,2.957936,2009-05-19,0.0,vincere,6.4,29.0,0.0
0,101362,pl,0.021483,1966-07-20,0.0,a_cure_for_love,0.0,0.0,0.0
0,8211,pl,0.92235,1967-09-15,0.0,our_folks,7.6,16.0,0.0
0,8429,it,3.080515,1946-12-10,0.0,paisan,7.6,44.0,0.0
0,44012,fr,2.160001,1975-05-14,0.0,"jeanne_dielman,_23,_quai_du_commerce_1080_bruxelles",7.3,31.0,0.0
0,10541,fr,1.220424,2007-06-06,0.0,shall_we_kiss?,6.6,15.0,0.0
0,19955,fr,4.314822,2006-11-01,0.0,i_do,6.4,80.0,0.0
0,90799,en,0.113518,1943-08-02,0.0,hi_diddle_diddle,8.3,3.0,0.0
0,39194,en,0.083894,1974-01-21,0.0,rhinoceros,7.5,2.0,0.0
0,36460,en,0.627655,1980-10-03,0.0,the_man_with_bogart's_face,6.0,2.0,0.0
0,27502,en,0.09386,1925-03-16,0.0,the_monster,6.0,1.0,0.0
0,15555,en,1.479651,2007-05-21,0.0,chop_shop,7.2,23.0,0.0
0,40022,it,3.855015,1972-02-15,0.0,caliber_9,7.5,26.0,0.0
0,86764,fr,1.486399,1963-02-01,0.0,suzanne's_career,5.4,9.0,0.0
0,42062,en,0.625346,1942-05-29,0.0,moontide,5.4,8.0,0.0
0,14126,en,7.095063,2007-06-01,0.0,catacombs,4.5,49.0,0.0
60000000,17332,en,11.328316,2009-04-24,31720158.0,the_soloist,6.6,237.0,0.0
15000000,18405,en,13.634766,2009-03-13,32721635.0,the_last_house_on_the_left,6.2,449.0,0.0
0,155426,pl,0.41747,2002-09-20,0.0,anioł_w_krakowie,9.0,2.0,0.0
0,21832,ja,2.545437,1997-03-15,0.0,neon_genesis_evangelion:_death_and_rebirth,7.4,54.0,0.0
30000000,16871,en,15.809588,2009-03-15,90810892.0,drag_me_to_hell,6.2,995.0,0.0
175000000,14160,en,19.330884,2009-05-13,735099082.0,up,7.8,7048.0,0.0
0,21967,ja,1.457156,1960-11-13,0.0,late_autumn,7.7,15.0,0.0
0,14003,ja,9.515415,2005-07-21,0.0,fullmetal_alchemist_the_movie:_conqueror_of_shamballa,7.0,74.0,0.0
0,16899,en,5.373645,2008-01-01,0.0,easy_virtue,6.4,112.0,0.0
0,21724,en,9.389891,2009-05-22,0.0,dance_flick,4.7,73.0,0.0
0,8282,fr,3.937956,2008-03-05,0.0,summer_hours,6.8,34.0,0.0
0,31404,en,1.158975,1928-11-20,0.0,show_people,6.8,8.0,0.0
0,42513,fr,1.66853,1971-11-18,0.0,two_english_girls,6.7,24.0,0.0
0,83868,en,0.727147,1933-11-11,0.0,female,6.2,6.0,0.0
0,4934,en,9.443289,1968-01-24,0.0,firecreek,5.5,16.0,0.0
31165200,15588,fr,8.637416,2009-04-14,0.0,oss_117:_lost_in_rio,7.0,306.0,0.0
0,61109,en,1.034282,1941-07-07,0.0,the_flame_of_new_orleans,4.8,4.0,0.0
0,129089,en,0.933309,1938-03-21,0.0,flash_gordon:_trip_to_mars,4.3,2.0,0.0
0,14857,en,7.872865,2009-02-06,0.0,personal_effects,5.8,37.0,0.0
20000000,17927,en,6.312206,2009-02-20,18599102.0,fired_up!,6.0,194.0,0.0
0,77822,en,0.836101,1948-09-24,0.0,the_winslow_boy,6.5,7.0,0.0
15000000,14330,en,1.156854,1997-09-26,0.0,trojan_war,5.4,25.0,0.0
0,26508,en,1.761241,1965-11-01,0.0,the_war_game,7.8,32.0,0.0
6300000,28677,en,2.390543,2009-01-13,0.0,without_a_paddle:_nature's_calling,5.1,18.0,0.0
0,19203,en,1.798215,2007-04-24,0.0,graduation,5.7,16.0,0.0
0,15712,fr,3.563196,2009-03-11,0.0,welcome,7.1,62.0,0.0
0,13975,en,6.666455,2009-04-15,0.0,in_the_electric_mist,6.0,112.0,0.0
35000000,18785,en,23.947351,2009-06-05,459270619.0,the_hangover,7.2,6324.0,0.0
0,16164,en,4.475472,2008-11-13,2960993.0,killshot,5.9,80.0,0.0
11000000,17609,da,7.769607,2009-05-18,791867.0,antichrist,6.4,687.0,0.0
0,33104,hi,0.734834,1978-04-20,0.0,don,6.0,18.0,0.0
0,37924,en,3.996675,2006-01-03,0.0,sweeney_todd,6.3,39.0,0.0
0,43321,en,0.874713,1955-07-31,0.0,pete_kelly's_blues,6.4,5.0,0.0
0,18869,en,1.9939,2006-01-01,0.0,jimmy_and_judy,5.4,8.0,0.0
0,17829,en,1.266629,1948-10-19,0.0,a_song_is_born,6.4,10.0,0.0
5750000,16345,hi,1.355305,2009-02-13,10000000.0,billu,6.5,27.0,0.0
0,81512,en,0.215725,1955-02-04,0.0,many_rivers_to_cross,6.0,2.0,0.0
0,115306,fi,0.093497,2008-02-14,0.0,ricky_rapper,6.3,2.0,0.0
0,200796,pl,0.149818,2003-03-19,0.0,show,6.3,2.0,0.0
0,27134,en,4.912303,2005-06-07,0.0,boy_eats_girl,5.4,19.0,0.0
0,37024,ja,0.713292,1991-11-02,0.0,"ranma_½:_the_movie_1,_big_trouble_in_nekonron,_china",5.3,5.0,0.0
0,53622,en,2.098026,1934-05-15,0.0,the_man_from_utah,4.1,8.0,0.0
0,761,fr,6.218351,1976-10-27,0.0,the_wing_or_the_thigh,6.8,115.0,0.0
0,11914,fr,1.219877,1971-04-12,0.0,perched_on_a_tree,5.0,21.0,0.0
0,64968,fr,0.454392,1997-01-01,0.0,marius_and_jeannette,5.9,7.0,0.0
0,34300,en,0.386295,1993-01-01,0.0,ernest_rides_again,4.5,4.0,0.0
0,58018,pl,0.19559,1998-10-06,0.0,u_pana_boga_za_piecem,6.8,2.0,0.0
42,70806,en,0.110308,1919-10-21,0.0,blind_husbands,6.0,3.0,0.0
0,45560,de,2.255785,1980-08-28,0.0,berlin_alexanderplatz,8.4,5.0,0.0
0,26506,en,0.964688,2007-09-07,0.0,before_the_rains,5.0,3.0,0.0
1000000,13856,en,2.003309,2006-01-30,7202.0,special,6.6,32.0,0.0
8000000,14536,en,12.357072,2009-01-30,29010817.0,new_in_town,5.2,99.0,0.0
0,13710,en,5.188641,2007-11-01,0.0,the_merry_widow,4.9,19.0,0.0
2500000,15084,hi,1.557528,2005-09-09,0.0,salaam_namaste,5.7,21.0,0.0
800000,14451,no,7.974726,2009-01-09,1984662.0,dead_snow,6.1,313.0,0.0
100000000,18162,en,7.642063,2009-06-05,68688831.0,land_of_the_lost,5.4,387.0,0.0
0,34482,en,1.841563,2008-11-11,0.0,the_clique,5.2,35.0,0.0
0,16324,no,1.443854,2008-10-24,0.0,fatso,5.1,17.0,0.0
0,50600,en,0.674208,1931-06-02,0.0,a_free_soul,4.7,3.0,0.0
0,18468,en,0.504158,2008-01-18,0.0,momma's_man,6.5,2.0,0.0
55000000,19724,en,6.308773,2009-06-19,0.0,imagine_that,5.7,134.0,0.0
100000000,18487,en,15.09911,2009-06-11,150166126.0,the_taking_of_pelham_1_2_3,6.2,971.0,0.0
0,27799,ja,1.906696,2004-03-13,0.0,hana_and_alice,6.9,25.0,0.0
6500000,8883,da,3.46355,2008-03-25,0.0,flame_&_citron,6.8,68.0,0.0
0,49767,en,1.11251,2006-03-09,0.0,fade_to_black,5.0,4.0,0.0
0,29314,en,0.359685,2009-04-17,0.0,in_therapy,5.6,7.0,0.0
1066480,40465,en,1.788295,2006-01-01,0.0,chain_reaction,5.9,9.0,0.0
0,10272,en,0.627559,2006-05-05,0.0,jekyll_+_hyde,4.8,9.0,0.0
0,23924,en,1.923558,1942-12-07,0.0,went_the_day_well?,7.1,11.0,0.0
0,18061,en,2.271555,1979-05-14,0.0,zulu_dawn,5.6,35.0,0.0
0,21179,en,2.030129,2008-01-01,0.0,american_violet,7.2,9.0,0.0
0,42341,ja,1.453026,2008-10-04,0.0,suspect_x,7.4,31.0,0.0
0,18760,cn,1.502234,1978-11-23,0.0,spiritual_kung_fu,6.3,11.0,0.0
0,11693,ja,1.411851,2007-05-19,0.0,big_man_japan,5.3,23.0,0.0
0,40509,en,1.09014,1993-12-17,278720.0,wrestling_ernest_hemingway,5.7,7.0,0.0
0,15073,en,1.598814,2005-12-26,0.0,cargo,4.7,12.0,0.0
0,31544,en,5.46508,1991-05-01,4654288.0,the_hitman,5.3,26.0,0.0
0,84119,en,1.390181,1961-05-23,0.0,goodbye_again,4.6,7.0,0.0
0,33409,en,3.694624,2008-09-07,0.0,the_stoning_of_soraya_m.,8.0,63.0,0.0
40000000,18240,en,8.058337,2009-06-01,317375031.0,the_proposal,6.7,1858.0,0.0
100000,51260,en,0.405798,1963-09-04,0.0,the_crawling_hand,2.4,7.0,0.0
1000000,28110,en,8.005804,1973-07-20,2000000.0,dillinger,6.7,23.0,0.0
0,89484,en,0.893448,1960-03-03,0.0,home_from_the_hill,3.8,8.0,0.0
0,48288,en,0.87638,2007-03-31,0.0,small_town_gay_bar,5.7,7.0,0.0
60000000,17610,en,10.087637,2009-06-18,62357900.0,year_one,4.6,538.0,0.0
0,8933,no,0.870359,2007-12-26,0.0,o'horten,6.1,14.0,0.0
0,156917,fi,0.001177,1960-03-11,0.0,pekka_ja_pätkä_neekereinä,0.0,0.0,0.0
0,37911,en,1.094261,1955-06-10,0.0,5_against_the_house,5.3,6.0,0.0
0,38773,en,1.821423,1966-03-01,0.0,three_on_a_couch,5.0,4.0,0.0
0,8269,sr,1.247433,2007-05-26,0.0,promise_me_this,6.4,17.0,0.0
1000000,45779,en,3.839936,1992-05-25,0.0,mindwarp,5.5,20.0,0.0
1500000,27085,en,2.343888,1975-08-13,0.0,the_land_that_time_forgot,5.7,37.0,0.0
0,8940,en,2.558751,2008-05-16,0.0,tyson,6.6,30.0,0.0
0,133,en,0.380635,1960-01-01,0.0,primary,7.0,6.0,0.0
0,20152,is,1.687025,2000-01-01,0.0,angels_of_the_universe,6.9,11.0,0.0
0,14938,en,1.931397,2006-01-12,0.0,the_alibi,5.7,30.0,0.0
0,19508,en,4.816294,2009-08-05,0.0,garfield's_pet_force,5.7,20.0,0.0
0,66770,en,0.275086,1967-02-27,0.0,dutchman,4.3,2.0,0.0
15000000,12162,en,9.403724,2008-10-10,42000000.0,the_hurt_locker,7.2,1881.0,0.0
0,4498,es,1.351875,1963-09-01,0.0,the_executioner,7.5,18.0,0.0
0,176810,en,0.460947,1935-05-07,0.0,air_hawks,6.0,1.0,0.0
0,170477,en,0.205285,1958-11-01,0.0,anna_lucasta,5.0,2.0,0.0
0,75015,pl,0.202468,1970-04-06,0.0,how_i_unleashed_world_war_ii_part_iii:_among_friends,7.0,3.0,0.0
0,18507,en,0.609663,2008-10-10,0.0,tu£sday,8.0,1.0,0.0
0,16240,en,2.214344,2007-11-16,0.0,breakfast_with_scot,5.9,13.0,0.0
0,50030,fr,1.016039,1950-09-27,0.0,la_ronde,7.5,19.0,0.0
0,81223,pl,0.411879,1976-10-18,0.0,brunet_wieczorową_porą,6.3,3.0,0.0
0,24772,en,0.846545,1983-09-30,0.0,going_berserk,5.4,5.0,0.0
0,67515,en,0.256753,1990-01-01,0.0,luther_the_geek,6.5,4.0,0.0
0,29082,fr,1.024098,1915-11-13,0.0,les_vampires,6.8,16.0,0.0
0,8284,en,9.205574,2009-05-01,0.0,the_limits_of_control,6.4,68.0,0.0
0,4250,de,1.394429,2007-10-11,0.0,pornorama,6.3,11.0,0.0
0,32451,en,0.630144,2007-09-08,0.0,heavy_metal_in_baghdad,6.1,7.0,0.0
5000,62128,en,0.001586,1989-01-01,0.0,raiders_of_the_lost_ark_-_the_adaptation,6.3,6.0,0.0
150000000,8373,en,4.351756,2009-06-19,836297228.0,transformers:_revenge_of_the_fallen,6.0,3192.0,0.0
0,62320,fr,6.05028,2009-06-03,0.0,home,7.9,181.0,0.0
0,24734,en,2.995373,1991-10-09,3106559.0,k2,5.7,46.0,0.0
500000,75317,tr,0.553881,2006-02-09,0.0,dabbe,3.3,3.0,0.0
0,8939,ru,1.792689,2009-03-04,0.0,tulpan,5.6,14.0,0.0
0,35404,en,0.622745,1950-01-18,0.0,the_file_on_thelma_jordon,6.3,8.0,0.0
750000,91205,en,0.0,,0.0,bling:_a_planet_rock,0.0,0.0,0.0
9000000,53906,en,0.836961,1957-10-11,0.0,jet_pilot,5.2,15.0,0.0
0,19079,en,7.898326,2008-02-07,0.0,phoebe_in_wonderland,7.0,45.0,0.0
15000000,19265,en,8.930341,2009-06-19,35097815.0,whatever_works,6.8,365.0,0.0
0,12556,en,8.401493,2009-05-01,102223269.0,ghosts_of_girlfriends_past,5.6,716.0,0.0
0,43638,en,0.820315,2006-08-16,0.0,holly,6.9,4.0,0.0
0,4990,en,0.739836,1975-12-25,0.0,hustle,6.4,6.0,0.0
0,43192,en,1.47243,1953-07-02,0.0,houdini,6.6,21.0,0.0
80000000,11322,en,10.364794,2009-07-01,214104620.0,public_enemies,6.5,1371.0,0.0
90000000,8355,en,12.980624,2009-06-29,886686817.0,ice_age:_dawn_of_the_dinosaurs,6.5,2330.0,0.0
0,10821,en,0.467022,2008-02-15,0.0,120,7.5,2.0,0.0
0,176241,en,6.526913,2009-05-26,0.0,prison_break:_the_final_break,7.5,174.0,0.0
0,47075,en,0.727165,2009-05-07,0.0,samson_and_delilah,5.7,19.0,0.0
0,41385,en,0.343687,1991-12-06,0.0,final_approach,5.7,6.0,0.0
0,25728,en,5.462545,1951-09-07,0.0,the_mob,6.0,10.0,0.0
0,20301,en,0.910004,1947-12-25,0.0,daisy_kenyon,6.4,9.0,0.0
0,24232,en,0.782377,2002-01-01,0.0,is_it_college_yet?,7.4,26.0,0.0
0,242737,pl,0.313002,1955-11-26,0.0,irena_do_domu!,0.0,0.0,0.0
0,50201,en,0.117806,1989-12-15,0.0,the_journey_to_melonia,6.8,8.0,0.0
0,52109,en,5.041865,1984-02-20,0.0,love_streams,7.4,26.0,0.0
0,251657,en,0.409689,1954-02-26,0.0,blue_week,6.0,3.0,0.0
3000000,24927,en,1.017103,2007-05-06,1449945.0,night_of_the_living_dead_3d,4.0,12.0,0.0
0,183871,en,0.00145,1998-03-01,0.0,mumia_abu-jamal:_a_case_for_reasonable_doubt?,0.0,0.0,0.0
150000,156063,en,0.002371,2003-11-13,0.0,off_the_charts:_the_song-poem_story,0.0,0.0,0.0
30000000,10024,en,6.793972,2009-06-26,95714875.0,my_sister's_keeper,7.1,614.0,0.0
16000000,10788,hi,2.024764,2009-07-03,0.0,kambakkht_ishq,4.3,15.0,0.0
5000000,15423,en,2.06528,2006-06-27,25900.0,hood_of_horror,4.2,18.0,0.0
0,33321,en,0.151977,1985-11-24,0.0,the_dirt_bike_kid,5.3,8.0,0.0
500000,69426,ta,0.660663,2000-05-05,500000.0,kandukondain_kandukondain,6.4,7.0,0.0
0,16226,en,0.910428,2004-10-05,0.0,lady_death,5.8,8.0,0.0
0,42659,en,0.325885,1931-12-03,0.0,blonde_crazy,5.9,9.0,0.0
0,16440,en,2.882394,2009-03-24,0.0,tales_of_the_black_freighter,7.0,45.0,0.0
0,37021,ja,0.178741,1992-08-02,0.0,"ranma_½:_nihao,_my_concubine",5.8,5.0,0.0
0,62186,en,1.09199,1942-12-11,0.0,pittsburgh,5.3,6.0,0.0
0,22612,en,1.373484,1934-01-22,0.0,the_lucky_texan,3.9,9.0,0.0
7500000,19913,en,16.376657,2009-07-17,60722734.0,(500)_days_of_summer,7.2,2993.0,0.0
0,47104,fa,1.291484,1994-01-01,0.0,through_the_olive_trees,7.4,20.0,0.0
0,17359,en,0.263597,1999-04-14,0.0,news_from_a_personal_war,6.5,5.0,0.0
0,47920,en,0.049158,1935-12-30,0.0,magnificent_obsession,8.0,1.0,0.0
0,82474,en,3.491261,1927-01-01,0.0,7th_heaven,6.9,22.0,0.0
0,45184,en,0.555556,1949-08-25,0.0,madame_bovary,6.3,7.0,0.0
42000000,18480,en,8.543888,2009-07-08,0.0,brüno,5.4,528.0,0.0
0,64831,it,0.254965,2009-01-01,0.0,the_boys:_the_sherman_brothers'_story,7.8,5.0,0.0
0,266814,en,0.097805,2009-07-02,0.0,1939:_hollywood's_greatest_year,8.0,1.0,0.0
0,4931,en,1.651189,1968-03-29,0.0,madigan,5.6,13.0,0.0
0,301233,en,1.011702,1995-01-13,0.0,terrified,3.7,5.0,0.0
0,18901,no,2.73578,1975-08-28,0.0,the_pinchcliffe_grand_prix,7.9,28.0,0.0
0,14728,en,9.309781,2008-12-07,0.0,the_librarian:_the_curse_of_the_judas_chalice,5.9,134.0,0.0
36500000,16911,ru,2.047794,2008-12-18,21834845.0,the_inhabited_island,5.4,24.0,0.0
0,70648,sl,0.16687,2005-06-06,0.0,gravehopping,6.0,2.0,0.0
12000000,8884,en,11.939996,2008-10-16,0.0,franklyn,5.9,100.0,0.0
0,38940,en,3.323673,1994-09-04,0.0,men_of_war,5.5,30.0,0.0
0,19105,cs,2.123844,2009-04-21,0.0,iron_maiden:_flight_666,8.5,34.0,0.0
0,14758,en,3.161376,2008-10-03,0.0,good_dick,6.1,34.0,0.0
250000000,767,en,19.083723,2009-07-07,933959197.0,harry_potter_and_the_half-blood_prince,7.4,5435.0,0.0
0,59847,fr,0.767496,1986-09-03,0.0,mélo,6.8,4.0,0.0
0,60623,fr,0.009961,1984-09-05,0.0,love_unto_death,7.0,5.0,0.0
8000000,14687,en,3.336861,2007-09-22,0.0,eichmann,5.7,18.0,0.0
0,351862,en,0.00353,2006-04-26,0.0,blue_blood,0.0,0.0,0.0
0,10353,fr,7.698423,1998-02-11,0.0,the_visitors_ii:_the_corridors_of_time,5.8,228.0,0.0
0,49360,en,0.213093,2009-02-06,0.0,who_killed_nancy?,6.8,3.0,0.0
0,245367,en,0.826391,1996-04-03,0.0,summer_of_fear,0.0,0.0,0.0
1200000,9592,en,11.500311,2006-07-10,0.0,open_water_2:_adrift,5.2,157.0,0.0
0,68572,en,0.289559,2000-10-22,0.0,possessed,4.3,7.0,0.0
0,84278,en,1.052642,1966-03-04,0.0,the_group,4.7,6.0,0.0
0,43195,it,1.98483,1954-09-02,0.0,senso,7.1,30.0,0.0
0,23964,en,1.294066,2002-01-01,0.0,slap_shot_2:_breaking_the_ice,4.2,9.0,0.0
0,14531,en,1.102938,2008-11-25,0.0,the_mark_of_cain,5.5,5.0,0.0
0,76465,en,0.85457,1941-02-22,0.0,the_strawberry_blonde,6.3,16.0,0.0
0,51302,en,0.561556,1972-01-01,0.0,the_muppet_musicians_of_bremen,0.0,0.0,0.0
0,76452,en,0.41816,1973-08-14,0.0,a_brief_vacation,5.3,4.0,0.0
0,14197,en,6.318475,2008-05-26,0.0,my_sassy_girl,6.1,107.0,0.0
66000,20174,en,1.114697,1955-02-15,250000.0,the_fast_and_the_furious,3.8,6.0,0.0
0,48773,cn,3.790978,1981-03-21,0.0,game_of_death_ii,4.9,23.0,0.0
0,60008,en,0.006617,1985-08-26,0.0,rosso,0.0,0.0,0.0
30000000,8054,en,6.859934,2009-10-01,64352607.0,the_imaginarium_of_doctor_parnassus,6.3,885.0,0.0
0,19929,en,1.552852,2008-08-24,0.0,9to5:_days_in_porn,6.1,18.0,0.0
0,123777,en,0.070603,1990-09-30,0.0,sink_or_swim,8.0,2.0,0.0
0,18696,it,1.668343,1959-12-03,0.0,the_giant_of_marathon,4.8,4.0,0.0
0,3478,en,1.3379,1972-12-29,0.0,ludwig,7.5,20.0,0.0
0,30713,es,1.631904,2008-02-08,0.0,shiver,5.4,27.0,0.0
0,54759,fi,0.004666,2002-10-11,0.0,blue_corner,0.0,0.0,0.0
0,30121,en,0.486764,2009-06-01,0.0,winter_of_frozen_dreams,4.5,4.0,0.0
0,64901,fr,0.207079,1994-07-06,0.0,cold_water,8.0,4.0,0.0
0,23720,en,4.368154,2009-09-16,0.0,humpday,5.6,27.0,0.0
0,14843,en,3.015557,2007-04-25,0.0,ten_inch_hero,6.7,50.0,0.0
0,8937,ja,3.127124,2008-09-27,0.0,tokyo_sonata,6.9,50.0,0.0
0,9974,en,0.313775,2006-04-12,0.0,kill_your_darlings,7.0,3.0,0.0
0,22302,fr,5.170568,2009-01-24,0.0,polytechnique,6.8,94.0,0.0
0,20382,en,1.623658,2008-06-12,0.0,visioneers,6.0,28.0,0.0
0,53868,en,2.278268,1973-03-16,0.0,the_vault_of_horror,6.5,34.0,0.0
0,69342,en,0.669473,1991-07-26,0.0,the_dark_backward,5.1,8.0,0.0
0,83078,en,0.310867,1986-05-02,0.0,blue_city,5.3,6.0,0.0
0,37516,en,3.115132,1998-09-16,0.0,judas_kiss,5.3,9.0,0.0
0,19727,en,2.644888,2009-07-13,0.0,streets_of_blood,4.6,19.0,0.0
0,56150,en,1.321845,1973-10-23,0.0,jonathan_livingston_seagull,6.2,12.0,0.0
